adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/crn53sSGWRZ8wAtEGso52nepEkz.jpg,"[16, 18, 10759]",223911,['CN'],zh,仙逆,"It tells the story of Wang Lin, an ordinary young man in the countryside, who is moved by his heart and cultivates against immortality. His pursuit is not only for longevity, but also for getting rid of the ants behind it. He firmly believed in human beings and entered the path of cultivation with mediocre qualifications. After experiencing ups and downs, with his wise mind, he gradually reached the pinnacle and became famous in the cultivation world with his own strength.",191.9734,/mCt5qgkOYEvuHSiSwNByMv6LMoB.jpg,2023-09-25,False,Renegade Immortal,8.3,44
False,/sSAX59Kf01lBRkBW4UcIL4kIoIm.jpg,"[35, 10763]",1667,['US'],en,Saturday Night Live,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.",223.4238,/s1cZBqbMwAF3w8S3Yo0j5nr2Yuo.jpg,1975-10-11,False,Saturday Night Live,6.91,528
False,/ottT2Yt0OfHiHp3PHJTLNVV8JPE.jpg,"[18, 10766]",13945,['DE'],de,"Gute Zeiten, schlechte Zeiten","Gute Zeiten, schlechte Zeiten is a long-running German television soap opera, first broadcast on RTL in 1992. The programme concerns the lives of a fictional neighborhood in Germany's capital city Berlin. Over the years the soap opera tends to have an overhaul of young people in their late teens and early twenties; targeting a young viewership.",200.6623,/qujVFLAlBnPU9mZElV4NZgL8iXT.jpg,1992-05-11,False,"Gute Zeiten, schlechte Zeiten",5.46,50
False,/1gZrOa2E9DOohEvSLLBJqus2zGu.jpg,"[10759, 80, 18, 9648]",15226,['IN'],hi,सीआईडी,"A team of dedicated men and women in the Crime Investigation Department will risk everything to solve Mumbai's toughest, most complicated crimes.",255.5144,/3UymnlLfLMKxG8OcFhSnAlnhQfZ.jpg,1998-01-21,False,C.I.D.,5.7,31
False,/2Ib8kvWa9gGhJrAfGlhIvbmtbWn.jpg,"[10767, 35, 10763]",32415,['US'],en,Conan,A late night television talk show hosted by  Conan O'Brien.,208.6766,/oQxrvUhP3ycwnlxIrIMQ9Z3kleq.jpg,2010-11-08,False,Conan,7.173,266
False,/zOnLMRD3PIhwO5KZmWMVEnLokMo.jpg,"[18, 80]",1419,['US'],en,Castle,"After a serial killer imitates the plots of his novels, successful mystery novelist Richard ""Rick"" Castle receives permission from the Mayor of New York City to tag along with an NYPD homicide investigation team for research purposes.",215.7814,/diXBeMzvfJb2iJg3G0kCUaMCzEc.jpg,2009-03-09,False,Castle,7.96,2153
False,/kuxGPrAiyvIRjysEK97Bzr9248j.jpg,"[10751, 35]",26663,['US'],en,What's My Line?,"Four panelists must determine guests' occupations - and, in the case of famous guests, while blindfolded, their identity - by asking only ""yes"" or ""no"" questions.",208.976,/A9T7xSQFnlxFgZkqC4lmHYPXhq4.jpg,1950-02-02,False,What's My Line?,7.0,29
False,/wW9TkEkmiDD6XAfiBQ07kL7KK8x.jpg,"[35, 10767]",10536,['US'],en,The Mike Douglas Show,"The Mike Douglas Show is an American daytime television talk show hosted by Mike Douglas that originally aired only in the Cleveland area during much of its first two years on the air. It then went into syndication in 1963 and remained on television until 1982. It was distributed by Westinghouse Broadcasting and for much of its run, originated from studios of two of the company's TV stations in Cleveland and Philadelphia.",218.7198,/qNk97cbF3dZyhkfIcJhjFDD64sM.jpg,1961-12-11,False,The Mike Douglas Show,5.818,11
False,/2eIlCirgcvEwmCSYh2wDfz5Sxvz.jpg,"[18, 80, 9648]",46952,['US'],en,The Blacklist,"Raymond ""Red"" Reddington, one of the FBI's most wanted fugitives, surrenders in person at FBI Headquarters in Washington, D.C. He claims that he and the FBI have the same interests: bringing down dangerous criminals and terrorists. In the last two decades, he's made a list of criminals and terrorists that matter the most but the FBI cannot find because it does not know they exist. Reddington calls this ""The Blacklist"". Reddington will co-operate, but insists that he will speak only to Elizabeth Keen, a rookie FBI profiler.",199.2436,/4HTfd1PhgFUenJxVuBDNdLmdr0c.jpg,2013-09-23,False,The Blacklist,7.634,3722
False,/kkyrixKwSU6fHCUOD9QJj6XKYmi.jpg,"[10766, 18]",2527,['GB'],en,Emmerdale,"The lives of several families in the Yorkshire Dales revolve around a farm and the nearby village. With murders, affairs, lies, deceit, laughter and tears, it's all there in the village.",144.9475,/4elMyMe6W782VxXr5R1BmWDoqSg.jpg,1972-10-16,False,Emmerdale,4.3,100
False,/nO7EzksrBzlNpAg5rgv8HzaBIkx.jpg,[35],1421,['US'],en,Modern Family,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",193.3721,/k5Qg5rgPoKdh3yTJJrLtyoyYGwC.jpg,2009-09-23,False,Modern Family,7.91,3533
False,Tidak tersedia,[],221468,['US'],en,Hollywood Squares,"On September 14, 1998, a Hollywood Squares revival debuted with Tom Bergeron as its host. In addition to her production duties, Whoopi Goldberg served as the permanent center square, with series head writer Bruce Vilanch, Gilbert Gottfried, Martin Mull, and Caroline Rhea as regular panelists and Brad Garrett, Bobcat Goldthwait, Jeffrey Tambor, George Wallace, Kathy Griffin and various others as semi-regular panelists. Shadoe Stevens returned to announce, although he was not given a square on the panel as he had been when John Davidson was host.",188.4395,/vHwgcxGQH8KpgTL4KEV4eG2IAn8.jpg,1998-09-14,False,Hollywood Squares,7.571,7
False,/5APjn4LnV5wWk5DXq7ZewT6zzP1.jpg,[10766],291,['GB'],en,Coronation Street,"The residents of Coronation Street are ordinary, working-class people, and the show follows them through regular social and family interactions at home, in the workplace, and in their local pub, the Rovers Return Inn. Britain's longest-running soap.",183.4458,/5x1HXqYqPyYw7oc7Isu1lvVmwRP.jpg,1960-12-09,False,Coronation Street,5.4,118
False,/bhG1XJ1fubbZkLnoBAxNrzzGXOg.jpg,"[18, 9648, 80]",1620,['US'],en,CSI: Miami,"The show follows Crime Scene Investigators working for the Miami-Dade Police Department as they use physical evidence, similar to their Las Vegas counterparts, to solve grisly murders. The series mixes deduction, gritty subject matter, and character-driven drama in the same vein as the original series in the CSI franchise, except that the Miami CSIs are cops first, scientists second.",195.0775,/pNW64pjaHvf6purNaFhq4SHYRfl.jpg,2002-09-23,False,CSI: Miami,7.677,1750
False,/qLYumObEHeRHFMC6N3SfCrnBFjp.jpg,[18],4601,['US'],en,Law & Order: Criminal Intent,The third installment of the “Law & Order” franchise takes viewers deep into the minds of its criminals while following the intense psychological approaches the Major Case Squad uses to solve its crimes.,177.7542,/zwqeNcgITL8ixEVVhe1dCnMQksq.jpg,2001-09-30,False,Law & Order: Criminal Intent,7.6,389
False,/7NWAe3Bc7s3hYDKdarkwGuxT1GM.jpg,"[10762, 16, 10759, 10765, 35]",51817,['US'],en,Teenage Mutant Ninja Turtles,"The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City.",147.7025,/n0DN6kJf0kGeuNFUYLT6eZe5ERR.jpg,2012-09-28,False,Teenage Mutant Ninja Turtles,8.309,807
False,/5BDNWWHweQL0q1fmTv7gmRXfnl4.jpg,"[16, 35, 10765, 10759]",60625,['US'],en,Rick and Morty,Follows a sociopathic genius scientist who drags his inherently timid grandson on adventures across the universe.,178.9048,/owhkU6KRqdXoUQpjV8uyZGPtX58.jpg,2013-12-02,False,Rick and Morty,8.68,11412
False,/7leJka0INkfFgZ3RpAKfDShyCTq.jpg,"[80, 18]",256440,['TR'],tr,Alıkara,"A mysterious corpse draws Chief Inspector Deniz and Psychologist Işık into a grueling struggle. As the investigation deepens, long-hidden traumas from the past come to light, and the hunt for an anonymous killer begins…",152.6533,/3Vp8LSlyJY34q8jnGTNs0FHgnXP.jpg,2026-09-10,False,Alıkara,5.0,2
False,/5s9XHTB9SLPdg3mNU6BlSLnZ9Qq.jpg,"[18, 35]",34307,['US'],en,Shameless,"Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.",179.6148,/ifo31fMWLmyOVpdak9K0kY4jldQ.jpg,2011-01-09,False,Shameless,8.163,3503
False,/qVmgq1KXBp6BF2EqYPPaUG9iUGy.jpg,"[80, 18, 9648]",764,['GB'],en,Midsomer Murders,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",187.4712,/pz7tsWxe0TTdfJnWPjZAEnrSl5M.jpg,1997-03-23,False,Midsomer Murders,7.479,375
False,/c6nAwZgiMobI3HrmZR78wpIjSnr.jpg,"[80, 18, 10766]",72879,['FR'],fr,Demain nous appartient,"The story revolves around the people of Sète, France. Their lives are punctuated by family rivalries, romance and scenes from daily life, but also by plots involving police investigations, secrets and betrayals.",161.9733,/n6LIjlzlTFbowOik0EghVJUTysA.jpg,2017-07-17,False,Tomorrow Is Ours,6.2,73
False,/wXwuFD00ygOaUemaCpdJb3AxrRY.jpg,[10768],1905,['US'],en,The Situation Room with Wolf Blitzer,"The command center for breaking news, politics and extraordinary reports from around the world. Patterned after the concept of the White House Situation Room, CNN's lead political anchor Wolf Blitzer hosts newsmakers and experts to discuss and analyze the stories that are driving today's news.",170.4352,/jfwQZxeyRo2CLUCoyPB4cyXmvy4.jpg,2005-08-08,False,The Situation Room with Wolf Blitzer,3.8,8
False,/gJOpHgHa37qnglH3dL9g63iztky.jpg,[18],269,['US'],en,One Tree Hill,"In Tree Hill, North Carolina two half brothers share a last name and nothing else. Brooding, blue-collar Lucas is a talented street-side basketball player, but his skills are appreciated only by his friends at the river court. Popular, affluent Nathan basks in the hero-worship of the town, as the star of his high school team. And both boys are the son of former college ball player Dan Scott whose long ago choice to abandon Lucas and his mother Karen, will haunt him long into his life with wife Deb and their son Nathan.",157.2439,/sOrelBaAhp7DZbPTivDwKEyPslC.jpg,2003-09-23,False,One Tree Hill,7.813,630
False,/gFkHcIh7iE5G0oVOgpmY8ONQjhl.jpg,"[18, 10765]",60735,['US'],en,The Flash,"After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",186.6343,/yZevl2vHQgmosfwUdVNzviIfaWS.jpg,2014-10-07,False,The Flash,7.747,11779
False,/3MkrzqX1jog9ItFux72MvYyYfuT.jpg,"[18, 10768, 9648]",206693,['KR'],ko,연인,A love-story between a noblewoman and a mysterious man who shows up in her hometown set in the 1600s during the Qing invasion.,131.7053,/d00uWx8T84ZRsguQTqITl3HnFJO.jpg,2023-08-04,False,My Dearest,8.333,57
False,/tLccUh3uazZ9TkLhe53UwprJhI4.jpg,"[80, 18, 10759]",32798,['US'],en,Hawaii Five-0,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",177.5152,/sIdCKlmM2nU4akIvFQaAIiU8YES.jpg,2010-09-20,False,Hawaii Five-0,7.733,1905
False,/xpv70S3BIrW0FHEpoWET4T6JxNJ.jpg,[10767],204746,['US'],en,The Jennifer Hudson Show,Talented entertainer and newly-minted EGOT Jennifer Hudson takes on the daytime talk show landscape.,167.2093,/6VBNeo8XG90sNKWYQ0yTEmVBXHJ.jpg,2022-09-12,False,The Jennifer Hudson Show,5.6,32
False,/rxnschfLZf3ZPRiIa6oBBMtY7hF.jpg,"[18, 10759, 80]",4376,['US'],en,JAG,"Harmon ""Harm"" Rabb Jr. is a former pilot turned lawyer working for the military's JAG (Judge Advocate General) division, the elite legal wing of officers that prosecutes and defends those accused of military-related crimes. He works closely with Lt. Col. Sarah Mackenzie, and together they do what needs to be done to find the truth.",175.9089,/zPyHpkJZ5O08lbgrQQIROXtb3xz.jpg,1995-09-23,False,JAG,7.249,409
False,/vgeDRVpSUa4Hvovg4C6dgm4dfUW.jpg,"[10766, 18]",112470,['FR'],fr,Ici tout commence,"This television drama series is centered around the prestigious culinary school of renowned chef Auguste Armand. The show follows the lives of students and staff as they navigate the challenges and pressures of the culinary world—delving into their personal and professional lives, revealing secrets, rivalries, and complex relationships.",159.8079,/v7nXPo2zdaIOfeIaERiOuTEt89N.jpg,2020-11-02,False,Ici tout commence,6.8,92
False,/14LzHqJrFcHk7ruMNCXpEkB0Thg.jpg,[18],44006,['US'],en,Chicago Fire,"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",169.4498,/r915sk2JpthZSjHEgZKifWxgo6L.jpg,2012-10-10,False,Chicago Fire,8.41,2439
False,/bhF63Jd90gRYyTHd4y5GCGA2vX6.jpg,"[16, 35, 10759, 10765]",31132,['US'],en,Regular Show,The surreal misadventures of two best friends - a blue jay and a raccoon - as they seek to liven up their mundane jobs as groundskeepers at the local park.,163.742,/mS5SLxMYcKfUxA0utBSR5MOAWWr.jpg,2010-09-06,False,Regular Show,8.634,2317
False,/4wVq9ICc4MI2XcssrumpCOhKLpI.jpg,"[10765, 10759, 18]",4604,['US'],en,Smallville,The origins of the world’s greatest hero–from Krypton refugee Kal-el’s arrival on Earth through his tumultuous teen years to Clark Kent’s final steps toward embracing his destiny as the Man of Steel.,173.0005,/mHZSq8LA5Dt48JjaOZ5tcPXQRVN.jpg,2001-10-16,False,Smallville,8.188,4610
False,/l0qVZIpXtIo7km9u5Yqh0nKPOr5.jpg,[35],1668,['US'],en,Friends,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life.",167.3765,/kuqCom4s0htI5POztRTxxYrswqt.jpg,1994-09-22,False,Friends,8.4,9419
False,/81FKp9UMwZZ7Xk2ksV6z8qjG6pU.jpg,[10764],85231,['ES'],es,GH Dúo,,139.3507,/sgPv3qMYHKwxz9KQxjyQokmPUHj.jpg,2019-01-08,False,GH Dúo,6.5,4
False,/5PlsqkObgR5br4jhoSzVqjPB44I.jpg,[10764],117217,['ES'],es,El conquistador,"You’re going to run, explore, fly, dive, strike, suffer, compete, celebrate, and live the adventure. A high-stakes adventure reality show hosted by Julian Iantzi.",158.1897,/ub1xH2lt0mnBII5GLWQmWsEAOPg.jpg,2005-01-03,False,The Conqueror,5.7,3
False,/lKMXthilOKYuSdnbaR2bAsOoyIi.jpg,"[18, 10766]",45115,['VE'],es,Válgame Dios,"¡Válgame Dios! is a Spanish-language Venezuelan telenovela written by Mónica Montañéz for Venevisión.

Sabrina Seara and Eduardo Orozco star as the main protagonists while Ricardo Alamo, Carlota Sosa and Raquel Yanez star as the main antagonists.",148.6914,/yuF3eu03BriObBdlXCH4vPwJWmc.jpg,2012-03-13,False,Válgame Dios,7.2,20
